payCardID,Passenger,age,age_group,payCardSex,payCardBank,total_number_of_Transactions,Most_frequent_corridorName,Most_frequent_tapInStopsName,Most_Frequent_tapOutStopsName,signup_date,last_active_date
3546736957468063,Gambira Handayani,52,Non-Student,F,dki,40,Gondangdia - Senen,Sbr. KPAI,Atrium 1,2023-04-03 08:52:51,2023-04-28 23:01:04
3546745892021028,Dinda Pratiwi,18,Student,M,dki,14,Cililitan - Condet via Kayu Manis,Mushola Al Hidayah Batu Ampar,PGC Dalam,2023-04-13 05:43:40,2023-04-19 18:16:30
3546981403871656,"Drs. Vicky Ardianto, S.Pd",42,Non-Student,F,dki,14,Harapan Indah - ASMI,Harapan Indah Boulevard,Gramedia Harapan Indah,2023-04-13 13:44:06,2023-04-19 17:21:56
3547463230183083,"Drs. Icha Laksita, S.E.",32,Non-Student,F,dki,1,Bekasi Barat - Kuningan,BNI Syariah,Kuningan Madya 2,2023-04-30 14:11:24,2023-04-30 15:28:57
3548059679186550,Cinta Widodo,59,Non-Student,M,dki,4,Pinang Ranti - Pluit,Benhil 3,Dukuh Atas,2023-04-09 17:22:15,2023-04-29 10:44:49
3548361222831512,R.M. Bakiadi Gunarto,46,Non-Student,M,dki,38,Bulak Turi - Tanjung Priok,Jln. Belimbing Terusan,Jln. Elpa Putih II,2023-04-03 07:34:25,2023-04-28 19:33:56
3548403375808853,"Eli Palastri, S.Farm",32,Non-Student,M,dki,4,Blok M - PGC,Jln. Minyak Raya,Komplek Uin,2023-04-08 11:57:58,2023-04-29 07:19:00
3548452441599863,Gawati Wijaya,21,Non-Student,F,dki,39,Kebayoran Lama - Jelambar,Limo,S Parman Podomoro City Arah Barat,2023-04-03 08:05:36,2023-04-28 23:14:13
3548624132054354,"Drs. Aslijan Manullang, S.T.",21,Non-Student,F,dki,4,JIS - Terminal Muara Angke,BKN,Bidara Cina,2023-04-09 08:12:40,2023-04-30 09:07:20
3548650711273610,Balangga Permadi,13,Student,F,dki,38,Kalideres - Gelora Bung Karno,Grogol 2 Arah Selatan,S Parman Podomoro City Arah Timur,2023-04-03 16:28:50,2023-04-28 19:29:48
3548815673143131,"Dr. Luthfi Sihombing, M.TI.",26,Non-Student,F,dki,39,Puri Beta - Ragunan,Duren Tiga,Kebayoran Lama,2023-04-03 06:54:42,2023-04-28 18:27:09
3549158005951908,"Mustofa Wijayanti, M.Farm",43,Non-Student,M,dki,38,Cibubur - Balai Kota,Menara Astra,Dukuh Atas 3,2023-04-03 17:54:25,2023-04-28 18:50:07
3549182300492467,Kajen Andriani,40,Non-Student,M,dki,39,Pulo Gebang - Pulo Gadung 2,Pasar Pulo Gadung,Flyover Radin Inten,2023-04-03 06:34:07,2023-04-28 18:24:40
3549191016294752,"T. Gangsa Hutasoit, S.IP",39,Non-Student,M,dki,38,Pulo Gebang - Rorotan,Pintu Air Gempol 1,Gg. Umbang Lingkar Timur,2023-04-03 06:56:17,2023-04-28 18:06:46
3549196554775237,Harjaya Wacana,26,Non-Student,F,dki,2,Pasar Minggu - Tanah Abang,Karet Sudirman 1,Jln. Bina Harapan,2023-04-09 21:41:09,2023-04-16 08:00:59
3549492311838172,T. Harimurti Mangunsong,72,Non-Student,M,dki,3,Kampung Melayu - Ragunan,Bundaran Senayan,Blok M Jalur 2,2023-04-08 17:50:00,2023-04-29 10:56:27
3549586894382068,Galih Mangunsong,45,Non-Student,F,dki,4,Tanah Abang - Stasiun Gondangdia,MH Thamrin 3,Juanda Istiqlal,2023-04-08 08:09:07,2023-04-29 13:13:20
3551174827324245,Gangsa Widodo,58,Non-Student,M,dki,39,Rusun Pesakih - Kalideres,Rusun Pesakih,Masjid Raya KH Hasyim Asyari,2023-04-03 06:38:56,2023-04-28 17:36:51
3551528187475295,Martana Tampubolon,29,Non-Student,M,dki,4,Cililitan - Condet via Kayu Manis,Landmark Pluit Auto Plaza,Jln. Dahlia 10,2023-04-08 08:12:44,2023-04-30 20:56:18
3551981413181544,Bakiono Situmorang,41,Non-Student,F,dki,38,Cinere - Kuningan,Kemenkes 2,Kedubes Malaysia,2023-04-03 09:24:53,2023-04-28 20:33:17
3552701702810473,Ir. Kartika Aryani,15,Student,F,dki,1,Lebak Bulus - Ragunan,Komplek DDN 1,Jln. Wisma Semar,2023-04-30 15:48:29,2023-04-30 16:18:39
3552994986533131,Gilang Iswahyudi,48,Non-Student,M,dki,40,Puri Beta - Pancoran Barat,Swadarma,Adam Malik,2023-04-03 08:56:34,2023-04-28 21:31:37
3553127778031324,Violet Pratama,37,Non-Student,F,dki,1,Ragunan - Blok M via Kemang,Plaza Adorama,Sbr. Plaza Kemang 88,2023-04-12 10:13:14,2023-04-12 12:03:14
3553179744446813,"dr. Elvina Anggriawan, S.I.Kom",56,Non-Student,F,dki,4,Bulak Turi - Tanjung Priok,Cempaka Mas,Gg. Kelor,2023-04-08 13:33:04,2023-04-30 10:09:09
3553882732550120,Siti Rahimah,30,Non-Student,M,dki,1,Cibubur - Kuningan,Gedung Granadi,Buperta Cibubur,2023-04-03 17:56:55,2023-04-03 18:21:26
3553913499987591,"R. Gina Wulandari, S.Ked",18,Student,M,dki,38,Rawamangun - Tanah Merah,Mushola Al Jihad Perintis Kemerdekaan,Jembatan Kayu Putih Selatan,2023-04-03 09:25:20,2023-04-28 10:15:04
3554107048543687,Mutia Halimah,48,Non-Student,M,dki,37,Puri Beta - Ragunan,Pejaten,Mayestik,2023-04-03 17:51:33,2023-04-28 18:56:28
3554529563627118,"KH. Dartono Yuniar, S.E.I",33,Non-Student,M,dki,3,Kampung Melayu - Ragunan,Rusun Cipinang Besar Selatan,Gg. Borobudur Ragunan,2023-04-08 13:38:33,2023-04-29 10:13:09
3554617687183249,"Saka Saputra, M.M.",18,Student,M,dki,4,Pondok Labu - Blok M,Jln. Bojong Raya,Bluegreen Office,2023-04-08 14:11:55,2023-04-30 16:09:27
3555123859996566,Banawa Wibisono,17,Student,M,dki,4,Cibubur - BKN,Buperta Cibubur,Cibubur Junction,2023-04-08 08:18:18,2023-04-30 20:00:09
3555797726624178,Jelita Suwarno,29,Non-Student,M,dki,3,Blok M - Pasar Minggu,Mja Rawa Bambu,Buncit Indah 1,2023-04-09 11:21:41,2023-04-29 22:13:22
3555926116596197,"Cut Jessica Uwais, S.Kom",32,Non-Student,M,dki,39,Kampung Rambutan - Lebak Bulus,Cilandak Tengah,Ampera 1,2023-04-03 07:38:28,2023-04-28 22:38:05
3556146215285027,Cakrawala Yuniar,26,Non-Student,F,dki,14,Jakarta International Stadium - Senen,Atrium 1,JIS,2023-04-13 06:49:31,2023-04-19 21:46:25
3556195772842969,Adhiarja Wahyudin,49,Non-Student,F,dki,39,Ciledug - Tendean,Seskoal,Rawa Barat,2023-04-03 09:36:05,2023-04-28 21:09:41
3558600128587539,Balamantri Mulyani,15,Student,M,dki,1,Gondangdia - Balai Kota,St. Gondangdia 2,Masjid Cut Nyak Dien,2023-04-08 11:33:27,2023-04-08 12:27:40
3558933713672139,Nadine Sudiati,36,Non-Student,F,dki,4,Kalideres - Bundaran HI via Veteran,Kebayoran Lama,Adam Malik,2023-04-09 05:27:42,2023-04-30 14:35:12
3559020047557332,dr. Baktiadi Hidayanto,31,Non-Student,M,dki,36,BSD - Jelambar,Melati Mas Residence 2,Term. BSD,2023-04-03 17:04:15,2023-04-28 17:56:57
3559068882188796,"Darmaji Prayoga, S.I.Kom",13,Student,F,dki,4,Pulo Gadung 2 - Kuningan,Buaran,Adam Malik,2023-04-09 15:04:01,2023-04-29 10:24:55
3559367200080515,Cawisono Permadi,37,Non-Student,F,dki,37,Ragunan - MH Thamrin via Kuningan,Departemen Pertanian,Ragunan,2023-04-03 06:48:18,2023-04-28 17:09:12
3559527684074603,Arsipatra Anggriawan,41,Non-Student,F,dki,1,Cinere - Kuningan,Kantor Lurah Gandul,South City Cinere,2023-04-19 12:05:40,2023-04-19 14:47:36
3559703923069965,Darman Salahudin,41,Non-Student,M,dki,38,Pulo Gebang - Pulo Gadung 2 via PIK,SDN Penggilingan,Tipar Cakung,2023-04-03 19:28:45,2023-04-28 22:42:48
3560071015571703,"Agnes Hidayanto, M.Farm",29,Non-Student,F,dki,39,Terminal Rawamangun - Cipinang Muara,Cipinang Baru,Sbr. Polsek Pulo Gadung,2023-04-03 07:58:46,2023-04-28 23:12:59
3560222992102547,Elvina Wasita,73,Non-Student,M,dki,4,BSD Serpong - Fatmawati,Megatama,Pintu Masuk PIK 2,2023-04-09 06:35:01,2023-04-30 19:21:12
3560398544907466,"drg. Gawati Uyainah, S.T.",30,Non-Student,M,dki,38,Tanah Abang - Jembatan Lima,Sbr. Sekolah Bhineka Tunggal Ika,Ps. Asemka,2023-04-03 06:37:34,2023-04-28 18:15:42
3560553042793780,"Danu Pradipta, S.Pd",47,Non-Student,M,dki,39,Terminal Tanah Merah - Pulo Gadung,Sbr. RS Mediros,Simpang Jln. Tarian Raya Barat,2023-04-03 06:20:00,2023-04-28 19:11:48
3560571608142499,"Lasmanto Suwarno, S.Psi",27,Non-Student,M,dki,39,Tanjung Priok - Plumpang,Jln. Flamboyan Berdikari,Jln. Swasembada Barat V,2023-04-03 05:41:21,2023-04-28 18:02:07
3560800953678538,Patricia Nababan,24,Non-Student,M,dki,1,Rusun Sindang Koja - Kp. Sawah,Jembatan Sungai Landak 1,Masjid Al Mukarromah Jampea,2023-04-10 07:42:27,2023-04-10 10:32:41
3561570507349808,"KH. Oskar Megantara, S.I.Kom",23,Non-Student,F,dki,36,Andara - Stasiun Universitas Pancasila,Andara Margasatwa 4,Andara Margasatwa 1,2023-04-03 05:09:21,2023-04-28 19:11:53
3561698313205524,"dr. Adhiarja Marbun, S.Kom",47,Non-Student,M,dki,4,Kalibata - Kuningan,Gatot Subroto Jamsostek Arah Barat,Allianz,2023-04-09 18:54:24,2023-04-30 15:14:10
3562084958981605,Cakrawangsa Permadi,14,Student,F,dki,40,Lebak Bulus - Ragunan,PLN Corporate University 2,Sbr. Jln. Pondok Labu 1A,2023-04-03 06:25:37,2023-04-28 18:46:23
3562165113182591,"drg. Ikin Sitorus, S.Farm",35,Non-Student,M,dki,1,Bintaro - Fatmawati,Jln. Kaimun Jaya,Carrefour Lebak Bulus,2023-04-23 17:05:26,2023-04-23 18:12:41
3562827751538133,Padma Pudjiastuti,32,Non-Student,M,dki,4,Bekasi Barat - Blok M,Jln. IKPN Bintaro,Galeri Niaga Mediterania 1,2023-04-08 16:58:38,2023-04-29 07:06:42
3562846499195097,Lega Marbun,32,Non-Student,M,dki,4,Lebak Bulus - Cipulir,Kel. Pondok Pinang,Imigrasi Kelas I Jaksel,2023-04-08 07:08:15,2023-04-29 21:42:22
3562938327884362,"Teguh Thamrin, S.I.Kom",44,Non-Student,M,dki,14,Terminal Tanjung Priok - Ancol Barat,Kel. Pademangan,Masjid Bahari 1,2023-04-13 06:56:22,2023-04-19 21:22:01
3563151380900971,Indah Habibi,45,Non-Student,M,dki,39,Lebak Bulus - Pasar Baru via Tomang,Grogol 2 Arah Selatan,Pasar Baru,2023-04-03 05:19:12,2023-04-28 17:57:36
3563362178943707,drg. Michelle Puspita,56,Non-Student,F,dki,1,Rusun Rawa Bebek - Kodamar,Gg. Sawo 1,Kayu Mas,2023-04-24 21:46:56,2023-04-25 00:30:08
3563424865580547,"R. Jasmin Laksmiwati, S.I.Kom",41,Non-Student,M,dki,1,Stasiun Palmerah - Tosari,Dukuh Atas,Senayan JCC Arah Barat,2023-04-28 11:09:22,2023-04-28 12:58:47
3563893917447576,"Hj. Raisa Pranowo, M.Ak",34,Non-Student,F,dki,4,Andara - Stasiun Universitas Pancasila,Flyover Kampung Melayu,GPIB Bukit Moria,2023-04-08 18:34:46,2023-04-30 18:37:51
3563958892124142,Hj. Humaira Saputra,17,Student,F,dki,3,Bekasi Timur - Cawang,Bulak Kapal 1,Jln. Delima Raya 2,2023-04-08 17:38:39,2023-04-23 12:51:06
3564356712043346,"Mila Ardianto, S.Pt",53,Non-Student,M,dki,39,Tanjung Priok - Blok M,Pecenongan,Gunung Sahari Mangga Dua,2023-04-03 07:08:43,2023-04-28 19:45:05
3565172697755427,Restu Anggraini,33,Non-Student,F,dki,4,Andara - Stasiun Universitas Pancasila,BNN Jakarta Utara,Pondok Indah 1,2023-04-08 09:20:32,2023-04-30 16:35:19
3565305562822738,"Balidin Wastuti, S.Psi",20,Non-Student,M,dki,4,Cawang UKI - Lubang Buaya,Kampung Melayu Besar 2,Jln. Malaka Raya 3,2023-04-08 18:46:25,2023-04-29 09:50:20
3565528607360162,"Endra Lestari, S.Psi",20,Non-Student,F,dki,39,TU Gas - Bundaran Senayan,St. Cikini Selatan,Pramuka BPKP,2023-04-03 07:56:08,2023-04-28 21:09:17
3565938568828570,Oliva Saefullah,37,Non-Student,F,dki,39,Rusun Waduk Pluit - Penjaringan,Gg. VIII Muara Baru,Rusun Waduk Pluit,2023-04-03 06:49:19,2023-04-28 18:18:56
3566083387398361,"Julia Namaga, M.Ak",33,Non-Student,F,dki,4,Depok - BKN,Ampera Yos Sudarso,Galur,2023-04-08 05:01:07,2023-04-29 11:06:17
3566398620690444,Zelda Widodo,38,Non-Student,F,dki,39,Pasar Minggu - Tanah Abang,JPO Blok G,Jak Lingko Tanah Abang 2,2023-04-03 08:04:40,2023-04-28 19:40:55
3566956122502027,Damar Hutagalung,13,Student,F,dki,13,Pulo Gebang - Pulo Gadung 2 via PIK,Taman PIK Penggilingan,Perum Tpi 1,2023-04-13 09:38:24,2023-04-19 20:42:13
3567474399039094,Pia Lailasari,29,Non-Student,F,dki,14,Bekasi Barat - Kuningan,Kuningan Media,GOR Sumantri 2,2023-04-13 10:45:13,2023-04-19 18:15:47
3567627939359872,"Dt. Ozy Sitompul, S.Ked",43,Non-Student,F,dki,39,Pasar Minggu - Velbak,Ratu Prabu,Sbr. SPBU Warung Jati,2023-04-03 06:24:22,2023-04-28 20:08:00
3567825925804758,Winda Habibi,13,Student,M,dki,39,Pasar Minggu - Velbak,Jln. Pakubuwono VI,Sbr. SMK 57,2023-04-03 08:50:12,2023-04-28 19:55:04
3567863915368369,"Ciaobella Prasetyo, S.Gz",36,Non-Student,F,dki,1,Pulo Gebang - Pulo Gadung 2 via PIK,Gg. Aim 2,Walikota Jakarta Timur,2023-04-01 10:33:57,2023-04-01 12:12:59
3568170248461682,Lanang Hardiansyah,26,Non-Student,M,dki,4,Pulo Gadung - Monas,Garuda Taman Mini,Bidara 1,2023-04-09 10:47:28,2023-04-29 11:35:49
3569356789042960,Daliono Kurniawan,38,Non-Student,F,dki,39,Bekasi Barat - Kuningan,Kuningan Madya 2,Menara Duta,2023-04-03 06:28:48,2023-04-28 22:22:41
3569562588766630,"dr. Sakura Budiman, S.IP",52,Non-Student,M,dki,39,Rusun Kapuk Muara - Penjaringan,Rusun Kapuk Muara,Penjaringan,2023-04-03 06:16:29,2023-04-28 18:18:23
3569565201587911,dr. Paris Rahayu,56,Non-Student,M,dki,36,Rusun Marunda - Tanjung Priok,Simpang Pitungan,Enggano,2023-04-03 17:39:47,2023-04-28 19:30:28
3569644495730154,"Kasim Prasetya, S.Ked",23,Non-Student,F,dki,13,Pesanggrahan - Blok M,BSI 1,Sbr. SD Kartika X-2,2023-04-13 06:11:52,2023-04-19 19:52:27
3569762797187392,Edi Yulianti,23,Non-Student,M,dki,4,Cibubur - Balai Kota,Flyover Karet 2,Gempol Baru 1,2023-04-08 14:27:16,2023-04-29 16:44:00
3570145781190035,"Gamanto Siregar, S.Pd",42,Non-Student,M,dki,38,Rusun Penjaringan - Penjaringan,Rusun Penjaringan,Penjaringan,2023-04-03 07:37:06,2023-04-28 20:03:54
3570416613897992,"Gawati Damanik, S.E.",14,Student,F,dki,39,PGC - Juanda,Matraman Baru,Slamet Riyadi,2023-04-03 06:38:44,2023-04-28 18:06:39
3570422408611549,"Jati Nainggolan, M.TI.",37,Non-Student,F,dki,37,Kebayoran Lama - Tanah Abang,Jak Lingko Tanah Abang,Jln. Taman Jatibaru Timur,2023-04-03 05:57:14,2023-04-28 06:21:53
3570576233000275,"drg. Dewi Utama, S.I.Kom",43,Non-Student,M,dki,1,Tanah Abang - Grogol via Tawakal,SDN Kota Bambu 03,Museum Textile,2023-04-03 14:50:57,2023-04-03 17:49:55
3570915405874358,H. Langgeng Nuraini,58,Non-Student,M,dki,38,Ragunan - MH Thamrin via Kuningan,Karet Kuningan,MH Thamrin,2023-04-03 17:02:39,2023-04-28 20:36:22
3571912617977029,Sidiq Suryatmi,36,Non-Student,F,dki,38,Senen - Lebak Bulus,Ampera 2,Lebak Bulus,2023-04-03 08:30:18,2023-04-28 19:26:00
3572319298075777,Lili Firmansyah,40,Non-Student,F,dki,4,Kelapa Gading - Rusun Kemayoran,Jln. Bulak Barat V Klender,Flyover Klender 2,2023-04-09 11:48:22,2023-04-30 19:58:59
3572603058080220,Dr. Sari Hutagalung,41,Non-Student,M,dki,4,Rusun Rawa Bebek - Kodamar,Gelora Bung Karno 2,Jln. Nagrak Marunda,2023-04-08 05:29:34,2023-04-30 09:28:00
3573079519217686,Cawuk Hutasoit,22,Non-Student,M,dki,4,Ciputat - Kampung Rambutan,Bundaran HI,Jembatan Gantung,2023-04-09 15:07:50,2023-04-29 11:49:49
3573408657682585,Lalita Saragih,50,Non-Student,M,dki,14,PGC 2 - Tanjung Priok,Cempaka Mas,Cempaka Mas,2023-04-13 08:57:42,2023-04-19 16:59:47
3573742802282614,"Hj. Hesti Wijaya, S.IP",30,Non-Student,F,dki,39,Cililitan - Dwikora,RSAU Dr Esnawan Antariska 2,Masjid Darul Huda 1,2023-04-03 06:23:01,2023-04-28 19:24:51
3574760392403324,Oliva Prasasta,29,Non-Student,M,dki,4,Blok M - PGC,Blok M Jalur 2,Jln. Pesanggrahan,2023-04-08 20:16:47,2023-04-30 05:31:52
3575726862796769,Carla Tampubolon,62,Non-Student,M,dki,14,Jelambar - Juanda,Pecenongan,Juanda,2023-04-13 07:33:38,2023-04-19 17:48:23
3575787320226609,"KH. Argono Nashiruddin, S.Gz",36,Non-Student,M,dki,40,Rusun Cipinang Muara - Jatinegara,Jln. Bekasi Timur VI,Ps. Enjo 1,2023-04-03 05:06:44,2023-04-28 18:40:20
3575842886901929,Syahrini Rahimah,42,Non-Student,M,dki,1,Matraman Baru - Ancol,Ancol,Slamet Riyadi,2023-04-28 18:49:17,2023-04-28 20:51:55
3575910364072826,Natalia Rahayu,15,Student,M,dki,14,Lebak Bulus - Pasar Baru via Tomang,Permata Hijau,Lebak Bulus,2023-04-13 10:58:41,2023-04-19 20:14:05
3576239635494729,Harsaya Natsir,54,Non-Student,F,dki,37,Andara - Stasiun Universitas Pancasila,Sekolah Cita Buana,Andara Margasatwa 1,2023-04-03 05:50:00,2023-04-28 18:34:06
3576449712519922,Rafid Winarno,36,Non-Student,F,dki,4,Bekasi Timur - Cawang,Cawang UKI,Bulak Kapal 2,2023-04-08 11:15:19,2023-04-29 10:34:21
3576933261371405,dr. Zulaikha Budiman,39,Non-Student,F,dki,4,Cibubur - BKN,Buperta Cibubur,Bundaran HI,2023-04-09 20:15:58,2023-04-29 18:49:37
3577254949793269,Dr. Hesti Mandasari,15,Student,M,dki,14,Rawa Buaya - Rawa Kompeni,MTsN 37,Ps. Pisang Rawa Buaya,2023-04-13 05:34:22,2023-04-19 19:05:34
3577841063274066,Jane Nashiruddin,17,Student,M,dki,4,Cibubur - BKN,Buperta Cibubur,Cibubur Junction,2023-04-09 12:42:42,2023-04-30 14:27:42
3578176001624687,Daniswara Haryanto,36,Non-Student,M,dki,39,Lebak Bulus - Andara,Jln. Baros,Lebak Bulus Jak Lingko,2023-04-03 06:26:55,2023-04-28 23:27:39
3578285852914400,"dr. Queen Wijaya, S.Ked",29,Non-Student,M,dki,3,Bulak Ringin - Kampung Rambutan,Jln. Pegangsaan Dua 7,Cipinang Indah,2023-04-09 08:46:15,2023-04-29 19:57:20
3578456570165787,Septi Najmudin,22,Non-Student,F,dki,2,BKN - Blok M,Perpustakaan Dan Arsip Jakbar,Komplek Depkeu Kemanggisan Utama,2023-04-16 15:12:49,2023-04-29 17:37:30
3578546492845597,"Elvina Hidayat, S.IP",14,Student,M,dki,1,Kampung Melayu - Duren Sawit,Simpang Cipinang Indah I,Kel. Duren Sawit,2023-04-13 17:27:47,2023-04-13 18:13:27
3579692870866695,"Endra Nababan, M.Farm",13,Student,F,dki,37,Pulo Gadung 2 - Kuningan,Departemen Kesehatan,Patra Kuningan,2023-04-03 09:11:16,2023-04-28 22:21:05
3580401035990896,"T. Dadap Pradana, M.Ak",20,Non-Student,M,dki,40,Rempoa - Blok M,TPU Bungur,Blok M Jalur 3,2023-04-03 05:57:47,2023-04-28 18:36:45
3580438908059433,Harjasa Pradipta,23,Non-Student,F,dki,39,Rusun Pondok Bambu - Walikota Jakarta Timur,Walikota Jakarta Timur 2,Flyover Radin Inten 1,2023-04-03 09:39:12,2023-04-28 22:16:38
3581468120171962,Sutan Gandewa Napitupulu,16,Student,F,dki,4,Pulo Gebang - Matraman,Flyover Klender,Sbr. Jln. Kramat Jaya Baru I,2023-04-09 10:32:39,2023-04-29 12:36:09
3581752444414350,Titin Yolanda,35,Non-Student,M,dki,13,Terminal Kampung Melayu - Terminal Klender,Jln. Dermaga Raya,Jln. Cipinang Jaya Raya,2023-04-13 05:07:49,2023-04-19 17:32:54
3582791887979981,Tgk. Keisha Hutasoit,51,Non-Student,M,dki,2,Kp. Rambutan - Taman Wiladatika,Sbr. Taman Wiladatika,Penggilingan,2023-04-22 11:01:29,2023-04-30 08:35:55
3582809689935223,Gabriella Maulana,13,Student,M,dki,1,Kalideres - Bundaran HI via Veteran,Taman Kota,Pesakih,2023-04-09 07:55:38,2023-04-09 08:51:50
3583083290821821,Estiono Rajasa,21,Non-Student,F,dki,38,Monas - Pantai Indah Kapuk,Monas 1,Monas 3,2023-04-03 18:22:19,2023-04-28 22:48:30
3583284755921516,"Tgk. Rika Riyanti, S.Sos",31,Non-Student,F,dki,39,Tanjung Priok - Jembatan Item,Sbr. Jln. Ancol Selatan,Jembatan Item,2023-04-03 07:56:40,2023-04-28 22:10:21
3583719174260210,Uchita Kuswoyo,28,Non-Student,F,dki,38,BSD Serpong - Fatmawati,St. MRT Fatmawati,RS Siloam,2023-04-03 07:46:53,2023-04-28 20:41:00
3583963796594222,Daryani Waluyo,12,Student,F,dki,4,Lebak Bulus - Pasar Baru,Masjid Baiturrohman Jati Pulo,JPO Blok G,2023-04-09 21:59:45,2023-04-29 20:14:00
3584962536745457,Putri Kuswoyo,43,Non-Student,M,dki,1,Stasiun Palmerah - Bundaran Senayan,Manggala Wanabakti,St. Palmerah,2023-04-13 20:15:10,2023-04-13 23:00:30
3585368335087506,Puti Kasiyah Adriansyah,56,Non-Student,F,dki,35,Cilincing - Rorotan,Sbr. Cilincing Baru Raya,Gereja Katholik Salib Suci,2023-04-03 07:53:41,2023-04-28 22:38:15
3585765705663958,Ibun Kusumo,57,Non-Student,F,dki,36,Pasar Minggu - Tanah Abang,Balai Kartini,Jln. Taman Kb. Sirih,2023-04-03 05:48:15,2023-04-28 19:01:40
3586400849118805,"Dr. Timbul Mangunsong, S.E.",41,Non-Student,M,dki,1,Pluit - Senen,Pluit Sakti,SDN Penjaringan 3,2023-04-10 21:08:12,2023-04-10 23:11:10
3586579113176852,Rudi Maryadi,54,Non-Student,F,dki,4,Stasiun Tebet - Karet via Underpass,Kwitang,Balai Kota,2023-04-08 06:12:35,2023-04-30 15:29:35
3587337956647904,Eka Hidayat,36,Non-Student,M,dki,39,Tanjung Priok - Tanah Merdeka,Sbr. Jln. Melur Tugu VI,RSUD Tugu Koja,2023-04-03 08:50:06,2023-04-28 19:36:26
3587341902618993,Darmanto Rajasa,33,Non-Student,F,dki,40,Lebak Bulus - Andara,Jln. Karang Tengah Raya,Jln. Baros,2023-04-03 06:44:24,2023-04-28 18:10:38
3587354599889728,Embuh Saragih,24,Non-Student,F,dki,38,Joglo - Blok M,Permata Hijau RS Medika 1,Jln. Sukabumi Selatan,2023-04-03 06:23:32,2023-04-28 06:35:01
3587383448789714,Teddy Nasyiah,17,Student,F,dki,1,Rusun Cakung Barat - Pulo Gadung,Jln. Anggrek Raya,Sbr. Gg. H. Sayuti I,2023-04-29 20:01:53,2023-04-29 22:56:07
3587585995659591,"Ir. Maimunah Sudiati, S.Pt",42,Non-Student,F,dki,40,Rusun Marunda - Terminal Terpadu Pulo Gebang,Sbr. SDN Rorotan 03,Gg. Barokah Lingkar Timur,2023-04-03 06:56:55,2023-04-28 18:29:16
3588104432841769,Maryadi Sudiati,29,Non-Student,F,dki,4,Ciputat - CSW,ASEAN,Danau Agung,2023-04-08 15:47:58,2023-04-29 06:59:19
3588647692912019,R.M. Nyana Usamah,23,Non-Student,F,dki,4,Bintaro - Fatmawati,Boulevard Kelapa Hybrida Raya 2,Permai Koja 2,2023-04-09 16:28:11,2023-04-30 18:02:26
3589096682082517,"Tgk. Makara Utama, M.M.",38,Non-Student,F,dki,1,Kampung Melayu - Pulo Gebang via BKT,Wisma Atlet Radin Inten,Pulo Gebang,2023-04-11 10:56:50,2023-04-11 12:53:27
3589380857722689,drg. Lukman Hidayanto,29,Non-Student,M,dki,39,Pasar Minggu - Jagakarsa,Sbr. Jln. Kebagusan III,Kementan,2023-04-03 16:18:50,2023-04-28 19:23:18
3589596090520842,"Aurora Agustina, S.T.",23,Non-Student,M,dki,40,Kalideres - Puri Kembangan,Jln. Puri Lingkar Dalam,Puri Kembangan,2023-04-03 06:27:54,2023-04-28 18:41:07
3589887902314387,Nalar Hasanah,21,Non-Student,F,dki,4,Blok M - Andara,Pusdiklat Kemenag 2,Jln. H. Terin Pangkalan Jati,2023-04-09 07:14:16,2023-04-29 11:33:32
3590799800881051,Sabar Pradipta,54,Non-Student,F,dki,3,Puri Beta - Dukuh Atas,Pangeran Jayakarta 1,JORR,2023-04-09 16:23:22,2023-04-30 10:00:35
3591405047323472,Kunthara Mayasari,39,Non-Student,M,dki,4,Kampung Rambutan - Pinang Ranti,Cawang UKI,Mampang Prapatan,2023-04-08 07:33:52,2023-04-29 19:05:58
3591523876458647,Lembah Mandala,13,Student,F,dki,1,Cempaka Putih - Pulo Gadung via Kelapa Gading,Simpang Jln. Tarian Raya Barat,Simpang Kepu Arteri Kelapa Gading,2023-04-26 17:09:01,2023-04-26 17:37:16
3591625379300794,"Yono Saputra, S.Psi",46,Non-Student,M,dki,4,Cililitan - Kp. Pulo,Imigrasi,Gereja Oikumene,2023-04-09 09:50:27,2023-04-29 21:31:59
3591646002078433,Tina Hardiansyah,59,Non-Student,F,dki,1,Rusun Marunda - Rusun Waduk Pluit,Landmark Pluit Auto Plaza,Sbr. Gg. Marlina,2023-04-26 07:21:49,2023-04-26 10:20:28
3591995490629201,Luis Mangunsong,40,Non-Student,M,dki,37,Poris Plawad - Bundaran Senayan,Jln. Industri 1,Senayan JCC Arah Timur,2023-04-03 06:26:27,2023-04-28 22:32:15
3592011302266742,Jagapati Pradipta,17,Student,F,dki,1,Jelambar - Juanda,Pecenongan,Juanda,2023-04-30 09:32:49,2023-04-30 10:06:54
3592243227579699,Ir. Murti Dabukke,17,Student,F,dki,39,Pinang Ranti - Pluit,Cawang Ciliwung Arah Barat,Jembatan Besi,2023-04-03 06:48:30,2023-04-28 18:31:09
3592453519647910,"Drs. Iriana Lazuardi, S.Pt",43,Non-Student,F,dki,39,Lebak Bulus - Petukangan,Sbr. TK Tunas Harapan,Simpang Sabar Raya Petukangan 2,2023-04-03 05:07:15,2023-04-28 06:41:08
3592455361016219,Jane Setiawan,37,Non-Student,F,dki,4,Grogol - Pos Pengumben via Slipi,Carrefour Buaran,Cervino Village,2023-04-09 14:09:21,2023-04-29 17:02:12
